dataset,battery_name,window_start,mse,mae,rmse
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_s,200,0.00514023688284369,0.06459142463292362,0.0716954453423904
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_s,250,0.01057753965373395,0.09901512145532024,0.10284716648373911
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_s,50,0.003172227396824523,0.054465921517112076,0.056322530099637065
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_t,0,0.00041335044223912655,0.012266531197901033,0.02033102167229002
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_t,100,0.0012259514433986868,0.028802306659225292,0.03501358941038018
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_t,150,0.0016421960413263905,0.03298059085535501,0.040524018079731314
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_t,200,0.004532740132233259,0.06146362542898313,0.06732562760370867
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_t,250,0.004992745669192385,0.0624816675226786,0.07065936363421613
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_t,50,0.0010091914565299074,0.026034111131724175,0.031767773868023985
test_HUST,HUST_8-1,0,2.2415483724355728e-05,0.0038078654537723956,0.004734499310841193
test_HUST,HUST_8-1,100,3.1165784534174676e-05,0.00494146762820248,0.00558263240184903
test_HUST,HUST_8-1,1000,0.013208400779352725,0.1134162552600632,0.11492780681520345
test_HUST,HUST_8-1,1050,0.021306031665867017,0.14451287215827532,0.14596585787733726
test_HUST,HUST_8-1,1100,0.019746907100225218,0.13894480636519613,0.1405236887511327
test_HUST,HUST_8-1,150,0.0016118041475653515,0.04009733546948569,0.04014728069951129
test_HUST,HUST_8-1,200,8.186296616804922e-06,0.0023914866518958905,0.0028611704976818355
test_HUST,HUST_8-1,250,0.0002227635514820922,0.014642511257905442,0.014925265541426464
test_HUST,HUST_8-1,300,6.073863183112588e-05,0.007189442087720852,0.007793499331566397
test_HUST,HUST_8-1,350,0.0006486377608875929,0.025162341208442428,0.025468367848913934
test_HUST,HUST_8-1,400,0.0008719555737818619,0.029217940571102562,0.02952889388009415
test_HUST,HUST_8-1,450,0.0012377643433647985,0.03479989642074437,0.03518187521103443
test_HUST,HUST_8-1,50,0.0001118483597964699,0.009970447138455877,0.010575838491413808
test_HUST,HUST_8-1,500,0.00017934812807863815,0.012650893918806035,0.013392091997841044
test_HUST,HUST_8-1,550,0.0013364166173579555,0.035973246356321,0.03655703239265949
test_HUST,HUST_8-1,600,0.0004594529834011776,0.020253395811297793,0.02143485440587777
test_HUST,HUST_8-1,650,0.0029727226728167877,0.05377290159148254,0.05452268035246238
test_HUST,HUST_8-1,700,0.0028186686882543765,0.0520478313884637,0.05309113568435296
test_HUST,HUST_8-1,750,0.00032709272798863744,0.01469314372888831,0.018085705073030398
test_HUST,HUST_8-1,800,0.00017557226774544816,0.011135330215391419,0.013250368589041142
test_HUST,HUST_8-1,850,0.0032219901939729355,0.0548638418548609,0.056762577407768716
test_HUST,HUST_8-1,900,0.002054303892657424,0.04241402767593093,0.045324429314194614
test_HUST,HUST_8-1,950,0.0012341380858535986,0.030044718100373017,0.03513030153376994
test_HUST,HUST_8-2,0,4.995500422424255e-05,0.006097313764229491,0.007067885413915717
test_HUST,HUST_8-2,100,5.214369560712015e-05,0.006763493036282458,0.007221059174880105
test_HUST,HUST_8-2,1000,0.00463134552536064,0.0678715004120948,0.06805398978282345
test_HUST,HUST_8-2,1050,0.005083441596778653,0.07110207699943868,0.0712982580206463
test_HUST,HUST_8-2,1100,0.003115179673801488,0.055547618556335186,0.05581379465509838
test_HUST,HUST_8-2,1150,0.0017014173871752309,0.04079521324080591,0.04124824101916627
test_HUST,HUST_8-2,1200,0.0021060179853271944,0.04532162899333581,0.04589137157818662
test_HUST,HUST_8-2,1250,0.008731341847746519,0.0930812520862899,0.0934416494275787
test_HUST,HUST_8-2,1300,0.010933038977337918,0.10412032824679564,0.10456117337395329
test_HUST,HUST_8-2,1350,0.008875331937911563,0.09366630720514468,0.09420898013412289
test_HUST,HUST_8-2,1400,0.0159637830546132,0.12583899298888565,0.12634786525546524
test_HUST,HUST_8-2,1450,0.0137050691033594,0.1165147703179401,0.11706865124088259
test_HUST,HUST_8-2,150,0.00023057334715672847,0.014945529461623204,0.01518464181851941
test_HUST,HUST_8-2,1500,0.011810251621417965,0.10807997120587486,0.10867498158002128
test_HUST,HUST_8-2,1550,0.019326722224766044,0.13844988506245062,0.1390205820185128
test_HUST,HUST_8-2,1600,0.023322360584200643,0.1522028447065638,0.15271660218915506
test_HUST,HUST_8-2,1650,0.025975621753630187,0.1606841673799842,0.16116954350506235
test_HUST,HUST_8-2,1700,0.0074022517810797715,0.08517407853128203,0.08603633988658381
test_HUST,HUST_8-2,1750,0.019765390341736345,0.14006229281980312,0.14058943894096862
test_HUST,HUST_8-2,1800,0.02681776431042732,0.16320017290329017,0.16376130284785634
test_HUST,HUST_8-2,200,0.005120205201181669,0.0714519815633293,0.07155560915247433
test_HUST,HUST_8-2,250,0.009540595240655784,0.09760856959035706,0.09767597064097078
test_HUST,HUST_8-2,300,0.00030146006908636166,0.01719590215552489,0.017362605480928307
test_HUST,HUST_8-2,350,0.00024189877391141422,0.015250280701758738,0.015553095316091078
test_HUST,HUST_8-2,400,0.00012913753931445928,0.010961464109207049,0.011363869909254474
test_HUST,HUST_8-2,450,9.325724740221551e-05,0.009319254567126248,0.009656979206885324
test_HUST,HUST_8-2,50,0.0005736023524361851,0.023811667024768477,0.02394999691933561
test_HUST,HUST_8-2,500,0.00466648988189816,0.06822817760554584,0.06831171116212914
test_HUST,HUST_8-2,550,0.0012189821883366882,0.03472567957189407,0.0349139254214803
test_HUST,HUST_8-2,600,0.0014417222329327758,0.037779424599016335,0.037970017552442295
test_HUST,HUST_8-2,650,0.0005766962335179103,0.02369935063281658,0.024014500484455435
test_HUST,HUST_8-2,700,0.0014546136407688265,0.03793435118216094,0.03813939748827748
test_HUST,HUST_8-2,750,0.0006718233418362092,0.02563939290683418,0.025919555201357317
test_HUST,HUST_8-2,800,0.002950273977023331,0.05416003429146489,0.05431642456037889
test_HUST,HUST_8-2,850,0.0039033802354507753,0.062344519287900295,0.06247703766545574
test_HUST,HUST_8-2,900,0.002000411657870638,0.044506752077318905,0.044725961788100635
test_HUST,HUST_8-2,950,0.0030068028537629087,0.05464741551074482,0.05483432185924167
test_HUST,HUST_8-3,0,3.942782417452298e-05,0.0042024297584412175,0.006279157919221572
test_HUST,HUST_8-3,100,4.49884604409516e-05,0.00635433241898178,0.006707343769403176
test_HUST,HUST_8-3,1000,0.0028873673140076524,0.05346334120181567,0.05373422851411987
test_HUST,HUST_8-3,1050,0.0020004971375265027,0.044325249373814976,0.0447269173711592
test_HUST,HUST_8-3,1100,0.0026197154339079915,0.050792129113115,0.05118315576347351
test_HUST,HUST_8-3,1150,0.0019629209778186125,0.04379512361127474,0.044304864042434576
test_HUST,HUST_8-3,1200,0.00272252732152067,0.05170736703583745,0.0521778432049531
test_HUST,HUST_8-3,1250,0.003184936715508257,0.05593398863951278,0.05643524355850923
test_HUST,HUST_8-3,1300,7.243556079781614e-05,0.0074101751445571915,0.008510908341523609
test_HUST,HUST_8-3,1350,0.007318613731186842,0.08512082007290467,0.0855488967268827
test_HUST,HUST_8-3,1400,0.0042185986126136036,0.06431198283821966,0.06495073989273412
test_HUST,HUST_8-3,1450,0.010165173811037008,0.10037036701250365,0.10082248663387056
test_HUST,HUST_8-3,150,0.0020627286106508973,0.04537178178060244,0.04541727216215101
test_HUST,HUST_8-3,1500,0.010273846142840444,0.10089653971559252,0.10135998294613335
test_HUST,HUST_8-3,1550,0.012965544833678283,0.1134230703063268,0.11386634636132963
test_HUST,HUST_8-3,1600,0.014820571206576604,0.1212918623445693,0.12173976838558798
test_HUST,HUST_8-3,1650,0.0152349383574562,0.12293131417981504,0.1234298924793188
test_HUST,HUST_8-3,1700,0.020701651706680365,0.14341610446469288,0.14388068566239307
test_HUST,HUST_8-3,1750,0.02132269521677931,0.14553231622074947,0.14602292702442077
test_HUST,HUST_8-3,1800,0.025117337024404485,0.15798305027354445,0.15848450089647406
test_HUST,HUST_8-3,1850,0.019776187706267562,0.1400268390899046,0.1406278340381717
test_HUST,HUST_8-3,200,1.3084414045774665e-05,0.0030327777038766596,0.003617238455752491
test_HUST,HUST_8-3,250,0.0031947653234292318,0.05646660602551644,0.056522255116274615
test_HUST,HUST_8-3,300,0.006379120629491598,0.07982672545272972,0.07986939732770992
test_HUST,HUST_8-3,350,3.9699617596449216e-05,0.00570054891267848,0.006300763255070708
test_HUST,HUST_8-3,400,0.003916645481239408,0.06250646990982239,0.06258310859360862
test_HUST,HUST_8-3,450,0.0001546006780639325,0.012150190901284845,0.012433852100774422
test_HUST,HUST_8-3,50,0.0006310788149933483,0.025024647185117738,0.025121282112849024
test_HUST,HUST_8-3,500,0.00038781555982546454,0.01941786078478839,0.019693033281479633
test_HUST,HUST_8-3,550,3.641470549926341e-05,0.0051541950237305074,0.006034459834920057
test_HUST,HUST_8-3,600,8.041148464947883e-05,0.008252936863124364,0.00896724509810448
test_HUST,HUST_8-3,650,1.530817080597446e-05,0.003253325589920275,0.0039125657573994155
test_HUST,HUST_8-3,700,0.00033517819421928914,0.01793467261122439,0.018307872465671404
test_HUST,HUST_8-3,750,0.001118367704373578,0.03317712411647543,0.0334420050890131
test_HUST,HUST_8-3,800,0.0012055105487219196,0.03442151896373267,0.03472046296813911
test_HUST,HUST_8-3,850,0.0017461322644977762,0.041499474756568316,0.04178674747450172
test_HUST,HUST_8-3,900,0.001752066344692679,0.04156265098867647,0.041857691583419634
test_HUST,HUST_8-3,950,0.0022558131984837474,0.047203442104142804,0.04749540186674651
test_HUST,HUST_8-4,0,0.0027153400630127457,0.051866050425539545,0.0521089249842361
test_HUST,HUST_8-4,100,0.005657700999047397,0.07497653639968346,0.0752176907319508
test_HUST,HUST_8-4,1000,0.001683620983052504,0.04059600416675594,0.041031950758555265
test_HUST,HUST_8-4,1050,0.0006865596433355059,0.025440750954260346,0.026202283170279377
test_HUST,HUST_8-4,1100,0.002536084724898996,0.04996420449915069,0.050359554454929366
test_HUST,HUST_8-4,1150,0.00011536735358718927,0.008311436350942865,0.01074091958759534
test_HUST,HUST_8-4,1200,0.0017270814237135168,0.040693244534757034,0.04155816915738128
test_HUST,HUST_8-4,1250,0.0023626597705204483,0.04782714233772582,0.04860719875204133
test_HUST,HUST_8-4,1300,0.004850150849374926,0.06890015909328398,0.06964302441289383
test_HUST,HUST_8-4,1350,0.010104891953421933,0.09983962508118494,0.10052309164277595
test_HUST,HUST_8-4,1400,0.0010858840107030845,0.03024995549722087,0.03295275422029371
test_HUST,HUST_8-4,1450,0.004543970703961079,0.06650416652750366,0.06740898088505032
test_HUST,HUST_8-4,150,8.930117523266681e-05,0.009168264210619623,0.009449929906230354
test_HUST,HUST_8-4,1500,0.020414609071630813,0.14224743993389907,0.14287970139817208
test_HUST,HUST_8-4,1550,0.0003285110752281804,0.015246480220979481,0.018124874488618683
test_HUST,HUST_8-4,1600,0.00042860992487629257,0.016836273908168806,0.020702896533487593
test_HUST,HUST_8-4,1650,0.0002699082488949723,0.014327364900687286,0.01642888459071316
test_HUST,HUST_8-4,200,0.015368809477551766,0.12390741023555728,0.12397100256734139
test_HUST,HUST_8-4,250,2.2269338616456882e-05,0.00419302317570562,0.004719040010050443
test_HUST,HUST_8-4,300,0.00032188730801396094,0.017768805386429855,0.017941218130716793
test_HUST,HUST_8-4,350,0.00028731854108789617,0.016787115263550374,0.016950473181828764
test_HUST,HUST_8-4,400,7.360588879317858e-05,0.00826463134458766,0.008579387436943187
test_HUST,HUST_8-4,450,0.026654747490868148,0.16324691279823778,0.16326281723303732
test_HUST,HUST_8-4,50,1.6777322480048746e-05,0.003259649931586682,0.004096012998032202
test_HUST,HUST_8-4,500,0.00282561259707626,0.05306580520061065,0.05315649157982739
test_HUST,HUST_8-4,550,0.001084387779654132,0.03276459445462232,0.03293004372384179
test_HUST,HUST_8-4,600,0.001273664639280092,0.03552868927316254,0.035688438453932
test_HUST,HUST_8-4,650,0.00047175946515873145,0.02142835947262678,0.021720024520214785
test_HUST,HUST_8-4,700,0.0014251054261682967,0.037546938071900834,0.03775056855423898
test_HUST,HUST_8-4,750,0.0005438620217957926,0.02292540367393058,0.02332084950845043
test_HUST,HUST_8-4,800,0.0014574047402029656,0.03789480271901945,0.03817597071723214
test_HUST,HUST_8-4,850,0.0019381918968833089,0.04378121105737751,0.04402490087306624
test_HUST,HUST_8-4,900,0.00041024135867174627,0.01985619227114052,0.020254415782039882
test_HUST,HUST_8-4,950,0.0006201902258714676,0.0244116877596457,0.02490361873044694
test_HUST,HUST_8-5,0,7.42576997051685e-05,0.007594148432074977,0.008617290740433938
test_HUST,HUST_8-5,100,5.1430582144404285e-06,0.0018976490815754365,0.0022678311697391473
test_HUST,HUST_8-5,1000,0.011525471838563237,0.10581945475895915,0.10735675031670452
test_HUST,HUST_8-5,1050,0.01624517527764324,0.12609133679681878,0.12745656231690558
test_HUST,HUST_8-5,1100,0.027076519283344355,0.16343066546110807,0.1645494432787433
test_HUST,HUST_8-5,150,1.0385790448708913e-05,0.0026166755272723145,0.0032226992488764623
test_HUST,HUST_8-5,200,0.002646463027589839,0.051395041177806904,0.05144378512113819
test_HUST,HUST_8-5,250,0.00025986986091828764,0.015867213950499462,0.016120479549885842
test_HUST,HUST_8-5,300,5.181382749845014e-05,0.006671579654293145,0.00719818223570716
test_HUST,HUST_8-5,350,0.00018160308339886137,0.013191443454425258,0.01347601882600575
test_HUST,HUST_8-5,400,0.0009658563664801728,0.030769681141638826,0.031078229783566707
test_HUST,HUST_8-5,450,0.0010844159488624277,0.03258541166116162,0.0329304714339535
test_HUST,HUST_8-5,50,0.00023755932000578406,0.015015240393638794,0.015412959482389618
test_HUST,HUST_8-5,500,0.0017545026413262707,0.04145381825241018,0.041886783611615144
test_HUST,HUST_8-5,550,0.0020267829450597405,0.04452779532465731,0.045019806141960904
test_HUST,HUST_8-5,600,0.002938383612944268,0.05359934902592332,0.05420685946394854
test_HUST,HUST_8-5,650,0.0022603428830573497,0.04688420353605803,0.04754306345890376
test_HUST,HUST_8-5,700,0.0040883033376309654,0.06319689548830848,0.06393984155150031
test_HUST,HUST_8-5,750,0.005153339744826898,0.07096640589339243,0.0717867658055919
test_HUST,HUST_8-5,800,0.006938231262803233,0.08238860528437972,0.08329604590137057
test_HUST,HUST_8-5,850,0.005690550064011788,0.07436622571126394,0.07543573466210685
test_HUST,HUST_8-5,900,0.004230353162769386,0.06342385498889783,0.06504116514000488
test_HUST,HUST_8-5,950,0.00827576119432654,0.08954011020320989,0.09097121079949712
test_HUST,HUST_8-6,0,6.171852972250126e-05,0.0069073154540592015,0.007856114161753332
test_HUST,HUST_8-6,100,3.841475488628245e-05,0.005773864325288445,0.006197963769358647
test_HUST,HUST_8-6,1000,0.00012241268365281423,0.010212369926250568,0.011064026556946356
test_HUST,HUST_8-6,1050,0.0004729827840796112,0.021051779473314217,0.0217481673728986
test_HUST,HUST_8-6,1100,0.0041398659849609136,0.06416301306682357,0.06434179034625097
test_HUST,HUST_8-6,1150,0.0006766947963587111,0.025318097685861112,0.026013358036953073
test_HUST,HUST_8-6,1200,0.00035174891353442734,0.017787140910691387,0.018754970368796302
test_HUST,HUST_8-6,1250,0.00034804545784707796,0.017874827025393704,0.018655976464583085
test_HUST,HUST_8-6,1300,0.004368187019382444,0.06586073750168621,0.06609226141828137
test_HUST,HUST_8-6,1350,0.005716305618778001,0.075339130911156,0.07560625383378018
test_HUST,HUST_8-6,1400,0.007375408976582123,0.08555528207146494,0.08588020130729855
test_HUST,HUST_8-6,1450,0.005700636601386699,0.07502114614996182,0.07550256023067496
test_HUST,HUST_8-6,150,0.0009745900637129812,0.031149323697029576,0.03121842506778619
test_HUST,HUST_8-6,1500,0.002807794107458053,0.052396040947434816,0.0529886224340476
test_HUST,HUST_8-6,1550,0.004688476991396368,0.06798362120294703,0.06847245425276041
test_HUST,HUST_8-6,1600,0.011434620912854165,0.10650868104849753,0.10693278689370331
test_HUST,HUST_8-6,1650,0.013653623308282146,0.11636469944648305,0.11684871975457047
test_HUST,HUST_8-6,1700,0.012410623778021955,0.1108999732431356,0.11140297921519852
test_HUST,HUST_8-6,1750,0.015043890024104993,0.12219028737889479,0.12265353653321617
test_HUST,HUST_8-6,1800,0.014693735341238984,0.12072892618835673,0.1212177187594247
test_HUST,HUST_8-6,1850,0.017901192129784235,0.13336359014616828,0.13379533672659985
test_HUST,HUST_8-6,1900,0.028276298202467666,0.16787306473586827,0.16815557737544023
test_HUST,HUST_8-6,1950,0.0035003566419789666,0.05850110010097314,0.05916381192907508
test_HUST,HUST_8-6,200,4.103705799616198e-06,0.0015514775336685188,0.0020257605484400665
test_HUST,HUST_8-6,2000,0.022985237752257297,0.1512405631133823,0.1516088313794988
test_HUST,HUST_8-6,2050,0.0429944469277511,0.20703756434060305,0.20735102345479536
test_HUST,HUST_8-6,2100,0.043989510134598744,0.20944112232846748,0.2097367639079967
test_HUST,HUST_8-6,2150,0.04531258406054757,0.2126073454268657,0.21286752702220124
test_HUST,HUST_8-6,250,0.00025592273674200123,0.01581394250916708,0.01599758534098197
test_HUST,HUST_8-6,300,0.009978072951253063,0.09982301164048941,0.09989030459085138
test_HUST,HUST_8-6,350,0.016517252281442817,0.1281852751424341,0.12851946265621725
test_HUST,HUST_8-6,400,7.794235140432553e-05,0.008431974720352767,0.00882849655401901
test_HUST,HUST_8-6,450,0.0011582174640384225,0.03382425554171814,0.03403259414206361
test_HUST,HUST_8-6,50,2.186538272598052e-05,0.003916428937642041,0.004676043490599774
test_HUST,HUST_8-6,500,0.00024812420044323635,0.015418527379277338,0.01575195862244554
test_HUST,HUST_8-6,550,0.0009241980721780004,0.030287018061310022,0.030400626180689116
test_HUST,HUST_8-6,600,2.841851649854609e-05,0.004506390622511793,0.005330902034228925
test_HUST,HUST_8-6,650,0.01108477733613874,0.10512786067883072,0.1052842691770178
test_HUST,HUST_8-6,700,7.756699961695002e-05,0.007609772734649605,0.008807212931282518
test_HUST,HUST_8-6,750,1.74369587119785e-05,0.00348811444183813,0.0041757584594871505
test_HUST,HUST_8-6,800,0.006487821010229038,0.0802898757224728,0.08054701118122905
test_HUST,HUST_8-6,850,0.010077990320121103,0.10022010435540281,0.10038919423982395
test_HUST,HUST_8-6,900,0.0006229075921189563,0.024599694607159227,0.024958116758260353
test_HUST,HUST_8-6,950,0.0011566968722769853,0.033719649033588775,0.034010246577715154
test_HUST,HUST_8-7,0,0.004641357014255064,0.06801077739729199,0.06812750556313554
test_HUST,HUST_8-7,100,0.0005149554686402153,0.022620964830379432,0.022692630271526817
test_HUST,HUST_8-7,1000,0.0033891098688772193,0.0579454143056923,0.05821606194923545
test_HUST,HUST_8-7,1050,0.0033412768107854516,0.05749259543488549,0.057803778516507476
test_HUST,HUST_8-7,1100,0.004354998811717029,0.0656790582004272,0.06599241480440786
test_HUST,HUST_8-7,1150,0.004576019580275571,0.06729883621998639,0.06764628282674201
test_HUST,HUST_8-7,1200,6.08364952821375e-05,0.006397282955529342,0.007799775335363032
test_HUST,HUST_8-7,1250,0.004595122123310973,0.06731513579868903,0.0677873301090327
test_HUST,HUST_8-7,1300,0.004742270539195717,0.06816876387693968,0.0688641455272315
test_HUST,HUST_8-7,1350,0.006624494479985434,0.08070835983025691,0.08139099753649315
test_HUST,HUST_8-7,1400,0.0121740612754133,0.10978770667001918,0.11033612860442993
test_HUST,HUST_8-7,1450,0.012924924539237579,0.11310881106274895,0.11368783813248266
test_HUST,HUST_8-7,150,0.00023340210654247787,0.015135479074670726,0.015277503282358603
test_HUST,HUST_8-7,1500,0.009411711468518007,0.0962886977958062,0.09701397563504965
test_HUST,HUST_8-7,1550,0.017107470477526147,0.13022255008781042,0.13079552927193708
test_HUST,HUST_8-7,1600,0.01838074656909231,0.1349833527784002,0.13557561199969673
test_HUST,HUST_8-7,1650,0.0288517916325405,0.1693822284065778,0.16985815150454364
test_HUST,HUST_8-7,1700,0.02813149274558193,0.16729725875890422,0.1677244548227298
test_HUST,HUST_8-7,1750,0.03159172546803485,0.177374622820643,0.1777406128830292
test_HUST,HUST_8-7,1800,0.03400265821355045,0.18401037821412872,0.1843980970985071
test_HUST,HUST_8-7,200,1.688732837147049e-05,0.0037744109288610395,0.004109419468911696
test_HUST,HUST_8-7,250,7.14581388627035e-05,0.008304249399006165,0.008453291599294532
test_HUST,HUST_8-7,300,0.0003304408794400167,0.018005892236882343,0.018178032881475837
test_HUST,HUST_8-7,350,0.00020011146707828812,0.013795919761738511,0.014146076031122133
test_HUST,HUST_8-7,400,0.004124824377128419,0.06406910480816932,0.06422479565657191
test_HUST,HUST_8-7,450,0.0003949324024442095,0.019657170633943045,0.019872906240512724
test_HUST,HUST_8-7,50,4.7408700921160506e-05,0.006474599988169623,0.006885397658898178
test_HUST,HUST_8-7,500,0.0002604303057942889,0.015954807292271566,0.01613785319657757
test_HUST,HUST_8-7,550,0.00028729183032987046,0.016777380147096045,0.01694968525754595
test_HUST,HUST_8-7,600,0.0007759237619812656,0.027712900366656985,0.027855408128068516
test_HUST,HUST_8-7,650,0.000259389972879021,0.01565175984319031,0.016105588250014992
test_HUST,HUST_8-7,700,0.0007686172004796643,0.02748906632321024,0.027723946336689953
test_HUST,HUST_8-7,750,0.0012320868234879348,0.03490181400723148,0.03510109433462061
test_HUST,HUST_8-7,800,0.0018990957880544036,0.043322215528884,0.043578616178745325
test_HUST,HUST_8-7,850,0.0011735470651557732,0.03387901427127074,0.034257073213509834
test_HUST,HUST_8-7,900,0.002653343195194956,0.05122575029154031,0.05151061245214384
test_HUST,HUST_8-7,950,0.00016857347030433114,0.0118777554126848,0.012983584647713094
test_HUST,HUST_8-8,0,7.001999335975583e-05,0.0058687741040090715,0.00836779501181499
test_HUST,HUST_8-8,100,6.749357376636359e-05,0.007453151603477615,0.008215447265144095
test_HUST,HUST_8-8,1000,0.005950206093520064,0.07558865963762354,0.07713757899701068
test_HUST,HUST_8-8,1050,0.004916368759740475,0.06820595555707237,0.07011682223076339
test_HUST,HUST_8-8,1100,0.005682738335256603,0.07338679575361301,0.07538393950475528
test_HUST,HUST_8-8,1150,0.000865791732286116,0.024376370943792386,0.029424339113837645
test_HUST,HUST_8-8,1200,0.0011131454588623449,0.02849235513553489,0.03336383459469767
test_HUST,HUST_8-8,1250,0.0006892364301804313,0.021460609686055516,0.02625331274678362
test_HUST,HUST_8-8,150,0.0001381655424723395,0.01118766907343094,0.011754383968219666
test_HUST,HUST_8-8,200,0.002399429097599358,0.04879438260859079,0.04898396776088436
test_HUST,HUST_8-8,250,0.00011799189904520265,0.010213003763176713,0.01086240760813194
test_HUST,HUST_8-8,300,3.2914869929166724e-05,0.0045194988798521255,0.005737148240124768
test_HUST,HUST_8-8,350,1.996621806667801e-05,0.0036928524940081924,0.004468357423783153
test_HUST,HUST_8-8,400,0.016725972962921845,0.12912347929990595,0.12932893320105074
test_HUST,HUST_8-8,450,6.694516517219611e-05,0.006789798937190771,0.008182002516022352
test_HUST,HUST_8-8,50,0.0003006121257837536,0.01707565007219337,0.017338169620342098
test_HUST,HUST_8-8,500,0.00044033014424409313,0.020193515074404377,0.020984044992424438
test_HUST,HUST_8-8,550,0.00019873764867228236,0.013112121425515695,0.014097434116614354
test_HUST,HUST_8-8,600,0.009586669405787403,0.09769176108493116,0.09791153867541559
test_HUST,HUST_8-8,650,0.0006498597323909397,0.02461317536944845,0.02549234654540338
test_HUST,HUST_8-8,700,7.28708710370333e-05,0.00683736606439018,0.00853644369963472
test_HUST,HUST_8-8,750,0.003986428806001784,0.06259155867672404,0.06313817233656502
test_HUST,HUST_8-8,800,0.0019700403365280244,0.043311329906712874,0.044385136436965296
test_HUST,HUST_8-8,850,0.006793753811301211,0.08174476873586835,0.08242423072920493
test_HUST,HUST_8-8,900,0.00741640255150677,0.08520450414305217,0.08611853779243334
test_HUST,HUST_8-8,950,0.010604268678984192,0.10195790463998353,0.10297702986095585
test_HUST,HUST_9-1,0,2.641789591644854e-05,0.004089815183628366,0.0051398342304444546
test_HUST,HUST_9-1,100,0.00011793759127715441,0.010250957212410663,0.010859907516970593
test_HUST,HUST_9-1,1000,0.00643659718288488,0.07995040860533238,0.08022840633394683
test_HUST,HUST_9-1,1050,0.0036468637451237927,0.060109325867877005,0.06038926845991589
test_HUST,HUST_9-1,1100,0.004678686284195959,0.06816556182669124,0.06840092312385819
test_HUST,HUST_9-1,1150,0.0037909714312944283,0.06123619552720602,0.061570865117313626
test_HUST,HUST_9-1,1200,0.007656837255186753,0.08718044056856605,0.08750335567957811
test_HUST,HUST_9-1,1250,0.011707992773734799,0.10785394696552134,0.1082034785657781
test_HUST,HUST_9-1,1300,0.013626231258435414,0.11641187905353856,0.11673144931180891
test_HUST,HUST_9-1,1350,0.00950553202449428,0.09708637119367493,0.09749631800480611
test_HUST,HUST_9-1,1400,0.0049169779615056705,0.06953311421180321,0.07012116628740334
test_HUST,HUST_9-1,1450,0.0051673065917455,0.07110880235605685,0.07188398007724321
test_HUST,HUST_9-1,150,0.00013967206426195408,0.011300712173806175,0.011818293627336988
test_HUST,HUST_9-1,1500,0.018472701156421214,0.13540348675286165,0.13591431549480434
test_HUST,HUST_9-1,1550,0.00020490588762913498,0.012501267122680827,0.014314534139437965
test_HUST,HUST_9-1,1600,0.016801726550283506,0.12894571334445615,0.1296214741093601
test_HUST,HUST_9-1,1650,0.026759548455325913,0.1629563598938899,0.1635834602132071
test_HUST,HUST_9-1,1700,0.023944438629172723,0.15403071184971012,0.15473990638866472
test_HUST,HUST_9-1,200,0.0003482702184232324,0.018357300760078517,0.018661999314736683
test_HUST,HUST_9-1,250,0.0003785925000987392,0.019176417687752256,0.019457453587217913
test_HUST,HUST_9-1,300,0.0005011367397214578,0.022137029153866162,0.022386083617315866
test_HUST,HUST_9-1,350,0.0003996809592344887,0.01972650455979887,0.019992022389805606
test_HUST,HUST_9-1,400,0.0008247950383457403,0.02850429625237005,0.02871924508662685
test_HUST,HUST_9-1,450,0.000783814962664057,0.02776235643538609,0.02799669556687105
test_HUST,HUST_9-1,50,8.774545424692466e-05,0.008614002383923437,0.009367254360105989
test_HUST,HUST_9-1,500,8.093886251821678e-05,0.008220086973752412,0.008996602832081495
test_HUST,HUST_9-1,550,9.880022658863116e-05,0.009217361283200165,0.009939830309850926
test_HUST,HUST_9-1,600,0.0018076466851460566,0.04226709833058207,0.04251642841474407
test_HUST,HUST_9-1,650,0.0020681513580791348,0.04521889976384877,0.0454769321533361
test_HUST,HUST_9-1,700,0.00188864057766022,0.04320222096076914,0.04345849258384626
test_HUST,HUST_9-1,750,0.00042577086841323017,0.020172693257621402,0.020634215963133425
test_HUST,HUST_9-1,800,0.002520407036359255,0.049937554904247096,0.05020365560752778
test_HUST,HUST_9-1,850,0.0018569038666207368,0.042758046810659034,0.04309180741882077
test_HUST,HUST_9-1,900,0.0036353975730158794,0.05999928532524148,0.06029425820935091
test_HUST,HUST_9-1,950,0.001613016361264289,0.03966806675065438,0.040162374945516964
test_HUST,HUST_9-2,0,9.705712158503157e-05,0.005891104310921494,0.00985175728411087
test_HUST,HUST_9-2,100,6.581074044596852e-05,0.007626814373569348,0.008112381921850605
test_HUST,HUST_9-2,1000,0.0009564821303116791,0.0304213980562396,0.030927045289061792
test_HUST,HUST_9-2,1050,0.0012651693865801772,0.035108707467999614,0.03556921965098724
